Unnamed: 0,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
393,71673,1,0,2.0,1,0,3,2,1,2,4,2,2,2,2,2,4,4,3,3,2,0,1,neutral or dissatisfied
394,128042,1,0,1.0,1,0,5,1,4,1,4,4,1,4,4,5,3,3,5,5,4,0,1,neutral or dissatisfied
395,53847,1,0,8.0,0,1,0,2,1,3,1,1,3,3,3,3,3,2,2,3,2,0,0,neutral or dissatisfied
396,42369,1,0,2.0,1,0,1,2,4,2,3,2,2,2,2,3,5,5,4,5,2,0,0,neutral or dissatisfied
397,110474,1,0,6.0,1,0,2,1,1,1,3,5,2,2,3,3,1,3,3,3,3,0,1,neutral or dissatisfied
399,69457,0,0,2.0,1,0,3,2,5,2,3,1,2,1,1,5,4,4,3,1,1,0,0,neutral or dissatisfied
401,107761,0,0,1.0,1,0,1,3,5,3,2,4,3,4,4,3,5,4,3,5,4,1,0,neutral or dissatisfied
404,73190,0,1,2.0,0,0,4,3,3,3,3,3,2,2,1,2,3,3,2,1,2,5,5,neutral or dissatisfied
405,70160,0,0,2.0,1,0,1,2,2,2,3,1,2,1,1,4,2,4,4,5,1,4,4,neutral or dissatisfied
407,76228,1,0,8.0,0,0,4,2,2,2,2,4,3,3,2,2,2,2,1,2,4,1,0,neutral or dissatisfied
410,65527,1,0,3.0,1,0,6,2,4,3,1,1,3,1,1,3,2,4,4,5,1,4,4,neutral or dissatisfied
413,98337,1,1,5.0,0,1,3,1,1,1,3,3,1,3,3,5,5,5,3,5,3,1,0,neutral or dissatisfied
416,67119,1,0,8.0,0,1,2,1,2,2,2,5,2,2,1,1,1,1,1,1,4,2,1,neutral or dissatisfied
417,91319,1,1,2.0,0,1,1,3,5,3,1,5,3,5,5,4,4,5,3,5,5,0,0,neutral or dissatisfied
418,111275,0,0,8.0,0,1,1,4,2,2,2,4,3,4,4,4,4,4,1,4,3,0,1,neutral or dissatisfied
419,60787,1,0,1.0,1,2,2,1,5,1,3,1,1,1,1,5,2,5,3,5,1,0,0,neutral or dissatisfied
423,38230,0,0,8.0,0,1,3,3,3,5,3,4,4,4,3,3,3,3,3,3,1,0,0,neutral or dissatisfied
424,48253,1,0,8.0,1,0,0,3,3,3,3,5,2,5,4,4,3,4,1,4,5,4,4,neutral or dissatisfied
425,89431,1,0,1.0,1,0,0,2,2,2,3,3,2,4,3,2,4,3,4,3,3,0,0,neutral or dissatisfied
426,117314,1,0,1.0,1,2,1,3,2,3,3,2,3,5,2,2,4,3,3,2,2,0,0,neutral or dissatisfied
429,50137,1,0,6.0,0,1,0,4,4,4,4,1,3,3,2,2,2,4,1,2,2,4,4,neutral or dissatisfied
432,115397,1,1,4.0,0,0,0,3,2,3,3,5,3,5,5,4,4,2,4,3,5,2,1,neutral or dissatisfied
434,52892,0,0,2.0,1,0,2,2,4,2,1,1,2,1,1,5,4,1,1,2,1,3,4,neutral or dissatisfied
436,26751,1,1,2.0,0,0,2,3,4,4,3,4,4,4,4,3,1,3,2,3,4,1,3,neutral or dissatisfied
437,66071,1,0,8.0,1,0,3,2,5,2,1,3,4,5,2,2,2,2,5,2,3,3,3,neutral or dissatisfied
438,33552,1,1,2.0,0,0,0,1,0,1,4,5,1,5,5,5,1,3,2,1,5,0,0,neutral or dissatisfied
439,107354,1,0,1.0,0,0,1,3,4,4,4,3,3,2,3,3,2,4,4,4,3,4,4,neutral or dissatisfied
442,34210,1,0,8.0,1,0,4,2,5,2,3,4,3,5,4,4,2,4,4,4,5,1,3,neutral or dissatisfied
443,129245,0,0,6.0,0,1,7,3,3,3,3,5,3,4,3,3,3,3,3,3,4,4,4,neutral or dissatisfied
444,16810,1,0,7.0,0,0,1,3,2,2,2,3,3,3,2,1,2,4,3,3,3,5,5,neutral or dissatisfied
445,88356,0,0,8.0,0,0,1,3,2,2,2,3,3,3,3,4,3,3,2,3,3,4,4,neutral or dissatisfied
446,3875,1,0,6.0,0,1,8,1,1,1,1,5,2,2,2,2,2,1,4,2,2,4,4,neutral or dissatisfied
449,112110,1,1,2.0,0,1,3,4,4,4,1,5,4,5,5,3,2,4,4,5,5,3,2,neutral or dissatisfied
453,129469,0,1,2.0,0,0,5,2,2,2,2,2,2,2,2,4,3,5,3,4,2,0,1,neutral or dissatisfied
456,19091,1,0,7.0,1,0,0,2,5,4,3,4,4,4,2,2,4,2,3,2,3,0,0,neutral or dissatisfied
457,48260,0,0,8.0,1,0,0,3,4,3,5,5,3,4,5,3,4,5,3,5,5,0,1,neutral or dissatisfied
459,126561,0,0,5.0,0,1,5,4,1,1,1,1,3,4,4,4,3,4,1,4,3,0,1,neutral or dissatisfied
461,89178,0,0,2.0,1,0,6,2,4,2,3,1,2,1,1,4,2,3,5,4,1,0,0,neutral or dissatisfied
462,48501,0,0,1.0,0,0,2,2,2,2,2,2,2,4,2,1,1,3,1,3,2,3,1,neutral or dissatisfied
464,62274,0,1,4.0,0,1,1,3,3,3,5,3,3,3,3,4,2,5,4,5,3,0,0,neutral or dissatisfied
469,42257,0,0,8.0,0,0,1,2,4,4,4,2,2,2,2,3,5,3,4,3,2,0,0,neutral or dissatisfied
470,116136,0,0,2.0,1,0,1,4,3,4,3,1,4,1,1,3,4,4,2,4,1,0,0,neutral or dissatisfied
472,109049,0,0,7.0,0,1,8,2,2,2,2,1,2,2,2,2,2,2,3,2,4,4,4,neutral or dissatisfied
474,8105,1,0,7.0,0,1,8,2,2,2,2,4,2,2,2,2,2,2,2,2,2,3,3,neutral or dissatisfied
480,122747,0,1,2.0,0,0,0,1,0,1,3,2,1,3,2,4,2,5,4,3,2,0,0,neutral or dissatisfied
484,72995,0,0,8.0,0,0,1,3,3,5,3,2,3,2,2,2,5,2,3,2,2,3,0,neutral or dissatisfied
485,21707,1,0,8.0,1,0,2,3,5,3,2,5,5,5,2,2,3,2,4,2,3,3,4,neutral or dissatisfied
486,120201,0,0,5.0,0,1,8,2,5,5,5,2,4,4,2,2,2,2,4,2,3,1,3,neutral or dissatisfied
488,117511,0,0,1.0,1,0,1,3,5,3,1,1,3,1,1,4,4,4,5,5,1,2,1,neutral or dissatisfied
489,125569,1,0,4.0,1,0,0,1,4,1,1,2,1,2,2,3,4,4,4,5,2,0,0,neutral or dissatisfied
490,128566,1,0,1.0,1,2,0,1,5,3,3,5,3,4,5,4,2,4,5,4,5,0,0,neutral or dissatisfied
493,61198,0,0,8.0,0,1,8,4,1,1,1,1,2,2,4,4,4,4,3,4,1,0,0,neutral or dissatisfied
495,73793,0,0,3.0,0,2,0,2,5,5,5,2,2,2,2,3,5,4,2,4,2,4,4,neutral or dissatisfied
496,36093,1,0,5.0,1,0,0,3,4,3,1,1,3,1,1,5,1,2,5,1,1,0,0,neutral or dissatisfied
497,66777,1,0,3.0,1,2,2,2,3,2,4,2,2,2,2,3,2,4,4,3,2,0,0,neutral or dissatisfied
498,91068,0,0,8.0,1,0,1,3,3,3,2,3,3,3,3,5,3,3,4,5,3,0,0,neutral or dissatisfied
499,120574,1,0,8.0,0,2,1,2,5,5,5,5,4,4,2,2,2,2,1,2,3,0,0,neutral or dissatisfied
502,12094,0,0,1.0,1,1,3,2,4,2,2,2,4,4,5,5,2,3,4,2,4,5,5,neutral or dissatisfied
503,11849,1,0,8.0,1,1,3,4,5,4,4,3,5,4,4,4,4,2,5,4,5,4,3,neutral or dissatisfied
504,2671,1,0,1.0,1,0,1,4,4,4,2,2,4,2,2,5,4,5,4,4,2,0,1,neutral or dissatisfied
505,55140,0,0,7.0,1,0,6,1,5,1,3,4,1,4,4,3,5,5,3,4,4,0,1,neutral or dissatisfied
506,75362,0,0,2.0,1,2,7,3,2,3,3,3,4,4,4,1,2,4,4,4,4,0,4,neutral or dissatisfied
507,5763,1,0,2.0,1,0,2,3,5,3,5,2,3,2,2,3,5,4,3,4,2,4,4,neutral or dissatisfied
508,12659,1,0,8.0,1,0,4,1,4,1,3,3,3,4,5,5,1,5,5,5,5,0,2,neutral or dissatisfied
509,21207,1,1,2.0,0,0,0,3,3,3,4,1,3,1,1,4,2,3,1,3,1,0,0,neutral or dissatisfied
512,80873,1,0,7.0,1,0,1,3,4,3,3,3,5,4,4,4,3,4,5,4,3,0,0,neutral or dissatisfied
513,119054,1,0,3.0,1,0,7,1,5,1,2,3,1,3,3,5,3,5,3,5,3,0,0,neutral or dissatisfied
516,71834,1,0,6.0,0,1,6,1,2,2,2,5,2,3,1,1,1,1,2,1,4,0,0,neutral or dissatisfied
518,5255,0,1,2.0,0,1,0,1,2,1,2,3,1,3,3,4,2,3,1,2,3,0,1,neutral or dissatisfied
519,115771,0,0,6.0,0,1,7,1,1,1,1,5,4,4,1,1,1,1,1,1,2,3,1,neutral or dissatisfied
520,73967,0,0,1.0,1,0,7,3,1,3,4,4,3,3,4,2,3,4,3,3,4,4,3,neutral or dissatisfied
521,32801,1,0,3.0,0,0,0,2,4,4,4,2,2,2,2,3,2,4,2,3,2,0,0,neutral or dissatisfied
523,63315,0,0,2.0,0,0,0,4,2,2,2,4,4,3,4,4,4,3,4,3,4,2,3,neutral or dissatisfied
526,117451,0,1,7.0,0,0,2,1,1,1,4,3,1,3,3,1,1,3,1,3,3,3,2,neutral or dissatisfied
527,58912,0,0,2.0,1,0,2,2,4,2,3,1,2,1,1,4,4,4,5,4,1,0,0,neutral or dissatisfied
528,11244,1,0,6.0,1,0,0,3,4,3,3,5,4,5,4,4,3,2,4,4,5,0,0,neutral or dissatisfied
529,122058,1,0,2.0,0,0,0,2,1,1,1,2,2,2,2,3,1,3,1,3,2,1,3,neutral or dissatisfied
532,73903,0,1,2.0,0,0,7,3,3,3,4,3,3,3,3,2,5,4,3,4,3,0,0,neutral or dissatisfied
533,104087,1,0,8.0,1,0,1,4,3,4,2,1,5,2,1,1,4,1,5,1,5,0,0,neutral or dissatisfied
536,115282,1,0,6.0,0,1,0,4,4,4,4,4,4,3,4,4,3,4,3,4,3,4,4,neutral or dissatisfied
538,77671,0,1,3.0,0,0,2,3,2,2,3,3,2,3,3,4,1,4,3,3,3,4,4,neutral or dissatisfied
545,1600,1,0,2.0,1,0,0,3,3,3,4,4,3,4,4,4,2,3,1,4,4,3,4,neutral or dissatisfied
549,21580,1,0,3.0,1,2,0,2,5,2,2,3,2,3,3,5,3,5,3,5,3,0,0,neutral or dissatisfied
551,52768,1,1,6.0,0,0,6,3,3,3,3,3,3,3,3,5,3,3,2,3,3,0,1,neutral or dissatisfied
552,49507,0,1,2.0,0,0,0,3,3,3,2,5,3,5,5,1,1,1,4,5,5,1,0,neutral or dissatisfied
553,121964,0,1,5.0,0,1,0,4,4,4,4,1,4,1,1,4,3,4,3,5,1,2,1,neutral or dissatisfied
555,81471,0,0,7.0,0,1,7,4,4,4,4,3,3,2,4,4,3,4,4,4,3,3,4,neutral or dissatisfied
558,112287,0,0,7.0,1,0,6,4,4,4,1,4,4,4,4,5,2,1,4,5,4,4,4,neutral or dissatisfied
559,97003,1,0,1.0,1,0,2,4,5,3,1,1,3,1,1,4,4,3,3,1,1,3,3,neutral or dissatisfied
561,21546,0,0,1.0,1,0,0,2,4,2,1,5,2,5,5,3,2,5,5,4,5,4,4,neutral or dissatisfied
562,121044,0,0,3.0,1,0,2,2,4,2,3,5,2,5,5,4,3,5,4,4,5,0,2,neutral or dissatisfied
570,86573,0,1,2.0,0,0,4,2,2,2,4,3,2,3,3,3,3,3,3,4,3,0,0,neutral or dissatisfied
571,38421,1,1,4.0,0,0,2,3,3,3,3,3,3,3,3,4,3,1,5,4,3,1,2,neutral or dissatisfied
572,12479,0,1,1.0,1,0,0,2,5,2,2,2,2,5,2,3,2,4,5,4,2,1,1,neutral or dissatisfied
573,108382,0,0,8.0,1,0,6,4,1,4,3,1,4,1,1,3,1,3,2,4,1,3,3,neutral or dissatisfied
574,99249,0,0,8.0,1,0,1,2,2,2,3,1,2,1,1,4,4,4,3,4,1,1,0,neutral or dissatisfied
576,3468,1,0,8.0,1,2,0,2,0,2,1,5,5,5,5,5,2,5,5,5,5,0,1,neutral or dissatisfied
578,116293,0,0,1.0,1,0,0,3,4,3,4,1,3,1,1,3,1,4,3,2,1,2,1,neutral or dissatisfied
579,103164,0,1,1.0,0,0,1,4,2,4,4,5,4,5,5,4,2,3,3,4,5,3,2,neutral or dissatisfied
584,113897,0,0,4.0,0,1,7,1,5,1,5,1,1,2,1,1,1,1,1,1,2,3,2,neutral or dissatisfied
585,80519,0,0,7.0,1,0,6,3,5,3,2,5,3,5,5,3,1,5,1,5,5,0,1,neutral or dissatisfied
586,107210,1,1,4.0,0,1,1,2,2,2,2,5,2,5,5,4,5,5,4,4,5,0,0,neutral or dissatisfied
587,48034,1,0,1.0,0,2,4,4,5,5,5,4,1,4,3,1,4,3,4,2,4,5,5,neutral or dissatisfied
591,96716,0,1,5.0,0,0,2,1,1,1,4,2,1,2,2,2,3,3,3,3,2,0,0,neutral or dissatisfied
592,57625,1,1,4.0,0,1,0,2,1,1,3,2,1,2,2,5,3,5,4,4,2,0,1,neutral or dissatisfied
595,37667,1,0,8.0,1,0,3,4,3,4,3,4,4,5,3,3,4,3,5,3,2,0,0,neutral or dissatisfied
596,102881,0,0,2.0,1,0,1,3,5,3,4,3,3,3,3,4,1,3,5,3,3,3,3,neutral or dissatisfied
597,107099,1,0,8.0,1,0,2,3,5,4,4,1,2,5,3,3,4,1,4,3,5,0,0,neutral or dissatisfied
598,55791,1,1,2.0,0,0,4,2,1,1,4,2,4,4,3,5,2,4,4,2,4,0,1,neutral or dissatisfied
599,4388,0,0,3.0,1,0,1,3,5,3,1,3,3,3,3,3,4,4,3,5,3,4,4,neutral or dissatisfied
601,102620,0,0,7.0,1,0,4,3,5,3,5,2,3,2,2,3,3,4,3,4,2,2,1,neutral or dissatisfied
602,53749,0,0,8.0,1,2,4,3,3,4,4,2,4,2,2,2,1,4,4,4,2,0,0,neutral or dissatisfied
603,126263,0,1,5.0,0,0,0,2,2,2,3,2,1,4,3,3,3,4,4,2,4,5,5,neutral or dissatisfied
604,18176,1,1,5.0,0,1,0,4,4,4,3,4,4,4,4,5,3,5,4,4,4,0,3,neutral or dissatisfied
606,120225,1,1,2.0,0,0,4,2,2,2,4,3,2,3,3,2,2,3,2,3,3,0,0,neutral or dissatisfied
611,57121,0,0,7.0,0,1,7,3,1,1,1,4,4,3,3,3,3,3,3,3,1,0,0,neutral or dissatisfied
612,15260,1,1,1.0,0,0,1,4,3,4,4,4,4,4,4,4,5,4,4,4,4,2,2,neutral or dissatisfied
614,115837,0,1,2.0,0,0,1,3,0,3,2,3,3,3,3,1,3,4,1,5,3,3,1,neutral or dissatisfied
617,39072,1,1,5.0,0,1,0,3,3,3,4,2,3,2,2,1,1,4,3,4,2,0,1,neutral or dissatisfied
618,128176,1,0,2.0,0,1,6,1,2,5,2,1,2,1,1,2,2,3,4,4,1,3,2,neutral or dissatisfied
621,12170,1,1,2.0,0,0,3,3,3,3,4,1,3,1,1,3,5,3,2,4,1,0,0,neutral or dissatisfied
622,5803,0,1,3.0,0,1,0,3,3,3,3,2,3,2,2,5,2,4,3,4,2,0,0,neutral or dissatisfied
624,9072,1,1,2.0,0,0,0,4,2,4,4,1,4,1,1,2,4,3,1,4,1,4,4,neutral or dissatisfied
633,26761,0,0,4.0,1,0,2,3,5,4,2,4,4,4,4,5,3,4,5,4,4,0,4,neutral or dissatisfied
634,64701,1,0,5.0,0,1,9,1,3,3,3,5,3,3,4,4,4,1,3,4,3,3,4,neutral or dissatisfied
635,36377,1,0,8.0,0,1,7,4,4,4,4,4,4,4,4,4,4,4,3,4,2,0,0,neutral or dissatisfied
638,71469,1,0,2.0,1,2,2,4,4,4,4,5,4,5,5,4,3,5,4,4,5,3,2,neutral or dissatisfied
639,26626,1,0,8.0,0,0,1,2,3,3,3,1,2,3,2,2,2,2,2,2,2,1,3,neutral or dissatisfied
640,72406,0,0,7.0,0,0,2,1,1,1,1,1,1,1,1,4,2,4,2,4,1,4,4,neutral or dissatisfied
644,75174,1,0,2.0,0,0,6,3,1,1,1,3,3,3,3,2,2,2,3,3,3,0,0,neutral or dissatisfied
645,50505,1,0,6.0,1,0,0,4,3,4,3,2,4,3,3,3,4,5,4,3,2,0,0,neutral or dissatisfied
646,57856,0,0,4.0,1,0,7,2,4,2,4,2,1,2,4,2,4,4,2,5,2,0,0,neutral or dissatisfied
647,75346,0,0,8.0,1,0,8,2,4,2,4,2,3,5,3,3,4,5,5,4,5,0,0,neutral or dissatisfied
648,23259,0,0,8.0,1,0,2,3,5,3,4,2,3,2,2,5,3,5,5,4,2,4,4,neutral or dissatisfied
649,46011,0,0,8.0,1,2,1,2,0,2,4,1,2,5,1,5,4,5,3,5,1,2,3,neutral or dissatisfied
654,217,0,0,7.0,1,0,0,2,5,2,1,5,2,5,5,4,3,4,4,4,5,0,0,neutral or dissatisfied
657,7017,0,0,5.0,1,0,0,2,4,2,4,4,2,4,4,2,5,3,1,3,4,0,0,neutral or dissatisfied
660,64004,1,0,3.0,1,0,1,2,4,2,2,4,2,4,4,1,3,5,3,5,4,0,1,neutral or dissatisfied
661,78310,1,0,4.0,0,2,5,1,5,4,4,1,2,1,1,3,1,3,3,4,1,0,0,neutral or dissatisfied
662,127082,0,1,2.0,0,0,0,2,0,2,4,4,2,2,4,4,3,5,4,1,4,0,1,neutral or dissatisfied
663,47006,1,0,2.0,1,2,2,2,1,2,2,4,2,4,4,4,3,2,1,2,4,1,2,neutral or dissatisfied
667,40304,1,0,7.0,1,0,1,1,3,1,3,3,4,2,2,2,1,2,1,2,4,0,0,neutral or dissatisfied
669,8115,0,0,4.0,0,1,7,2,3,5,3,5,3,3,2,2,2,2,4,2,3,0,0,neutral or dissatisfied
670,36058,1,0,2.0,0,0,0,4,2,2,2,4,4,1,4,2,3,1,1,2,4,0,0,neutral or dissatisfied
671,58068,0,0,4.0,0,1,1,2,4,1,4,2,3,4,2,2,2,2,1,2,3,4,4,neutral or dissatisfied
673,94659,1,0,5.0,0,0,0,2,5,5,5,2,2,2,2,4,2,4,4,4,2,1,0,neutral or dissatisfied
674,97953,0,0,7.0,0,1,1,4,4,4,4,4,1,2,4,4,4,4,2,4,2,5,5,neutral or dissatisfied
676,77532,0,0,1.0,1,0,4,3,4,4,3,5,4,3,5,4,3,4,3,5,5,3,2,neutral or dissatisfied
678,62020,1,1,2.0,0,1,7,3,3,3,1,4,3,1,4,3,4,5,4,5,4,0,0,neutral or dissatisfied
679,99600,1,0,1.0,1,0,2,3,5,3,5,5,3,5,5,2,4,4,1,4,5,0,0,neutral or dissatisfied
684,115588,0,0,7.0,0,0,0,2,3,3,3,2,2,2,2,1,2,4,1,3,2,0,1,neutral or dissatisfied
685,112892,0,0,3.0,0,1,6,1,5,5,5,1,1,1,1,2,1,3,1,3,1,3,2,neutral or dissatisfied
687,98887,0,0,1.0,1,0,2,2,3,3,4,5,3,5,5,3,5,3,2,3,5,0,0,neutral or dissatisfied
689,17658,0,1,7.0,0,0,1,4,1,3,3,1,3,4,1,4,1,3,2,3,1,4,4,neutral or dissatisfied
691,114287,0,0,8.0,1,0,2,3,5,2,3,4,2,4,4,3,5,5,4,5,4,3,3,neutral or dissatisfied
693,35423,0,0,8.0,1,0,2,3,4,3,2,2,3,2,2,3,3,4,3,5,2,0,0,neutral or dissatisfied
694,98723,0,0,5.0,1,2,2,4,4,3,3,4,3,4,4,5,1,3,2,1,4,4,4,neutral or dissatisfied
695,117443,1,1,1.0,0,0,3,4,4,4,3,5,4,5,5,3,3,4,3,5,5,3,1,neutral or dissatisfied
697,84336,0,0,6.0,0,0,1,1,4,4,4,1,1,1,1,1,4,4,2,4,1,3,0,neutral or dissatisfied
698,35611,0,0,3.0,1,2,3,1,5,1,1,2,1,5,2,3,2,4,3,4,2,4,4,neutral or dissatisfied
700,6164,0,1,2.0,0,0,1,3,3,3,4,3,3,3,3,4,5,4,4,4,3,0,0,neutral or dissatisfied
701,111698,0,1,2.0,0,1,1,2,5,1,3,4,1,3,4,4,5,5,4,4,4,0,0,neutral or dissatisfied
702,51329,1,1,5.0,0,1,1,1,1,1,1,4,1,4,4,1,4,4,4,5,4,0,0,neutral or dissatisfied
703,97195,0,0,1.0,1,0,4,2,3,2,3,2,2,2,3,3,4,4,2,3,2,5,5,neutral or dissatisfied
704,51306,1,0,5.0,0,2,0,2,1,4,1,2,2,2,2,1,3,3,4,3,2,4,4,neutral or dissatisfied
706,98658,0,0,2.0,1,0,2,3,4,3,3,3,3,3,3,4,5,4,4,4,3,0,1,neutral or dissatisfied
710,9064,0,0,8.0,0,1,0,1,3,3,3,1,2,2,3,3,3,1,4,3,1,0,0,neutral or dissatisfied
711,109937,1,0,8.0,1,0,3,3,5,3,4,2,4,5,2,2,3,5,3,2,5,4,3,neutral or dissatisfied
712,91986,0,0,4.0,0,1,0,1,3,3,3,1,1,1,1,4,1,4,1,4,1,0,0,neutral or dissatisfied
714,127131,1,0,1.0,1,0,1,2,2,2,4,2,2,2,2,2,1,3,4,4,2,1,0,neutral or dissatisfied
716,92079,1,1,2.0,0,0,5,3,3,3,3,1,3,1,1,3,2,4,1,3,1,0,0,neutral or dissatisfied
718,33264,1,0,2.0,1,2,0,4,4,4,4,5,4,5,5,3,2,4,4,5,5,0,0,neutral or dissatisfied
719,7809,1,0,7.0,0,0,1,1,5,5,5,2,4,3,2,2,1,2,3,2,1,0,0,neutral or dissatisfied
721,91327,1,0,6.0,0,2,0,2,1,1,1,4,1,1,2,2,2,2,3,2,1,3,3,neutral or dissatisfied
723,109569,0,0,8.0,1,0,2,4,3,4,3,2,4,3,2,2,4,3,4,3,2,4,4,neutral or dissatisfied
724,1016,1,1,7.0,0,0,0,1,1,1,1,4,1,4,4,4,2,2,2,2,4,0,1,neutral or dissatisfied
725,101713,1,1,1.0,0,0,2,2,1,1,3,1,1,1,1,3,3,4,3,4,1,0,3,neutral or dissatisfied
726,61813,1,0,8.0,1,0,6,1,5,1,1,3,4,5,2,2,1,5,3,2,3,0,0,neutral or dissatisfied
727,119989,1,1,3.0,0,2,2,2,2,2,4,3,2,3,3,3,4,3,2,3,3,0,0,neutral or dissatisfied
729,109352,1,0,3.0,1,1,4,3,5,3,1,4,3,5,4,4,3,3,4,4,4,1,0,neutral or dissatisfied
730,128573,0,0,8.0,0,2,0,3,1,1,1,3,3,3,3,2,3,4,2,3,3,0,0,neutral or dissatisfied
732,99632,0,0,1.0,1,0,3,3,4,3,2,3,3,3,3,5,2,5,3,5,3,0,0,neutral or dissatisfied
733,22493,1,0,8.0,1,0,0,1,3,1,4,5,4,3,5,5,1,5,1,5,2,0,0,neutral or dissatisfied
734,88713,0,0,8.0,1,0,1,2,4,2,1,2,2,2,2,5,2,4,4,5,2,0,0,neutral or dissatisfied
735,36663,0,0,4.0,1,0,3,3,4,3,5,4,3,3,4,5,3,4,4,5,4,0,0,neutral or dissatisfied
737,68235,1,0,3.0,0,1,6,3,4,4,4,3,3,3,3,4,1,3,4,3,3,0,1,neutral or dissatisfied
739,52290,0,0,8.0,0,1,8,1,3,3,3,1,3,3,1,1,1,1,4,1,3,0,1,neutral or dissatisfied
742,53871,1,1,4.0,0,0,0,1,0,1,2,2,1,2,2,5,4,3,2,4,2,0,2,neutral or dissatisfied
744,31387,0,1,2.0,0,0,1,3,1,3,2,1,3,1,1,4,3,1,3,2,1,1,1,neutral or dissatisfied
745,8229,0,0,5.0,1,0,0,1,5,1,3,1,1,1,1,3,2,5,4,5,1,0,0,neutral or dissatisfied
746,43957,0,0,2.0,1,0,1,3,1,3,3,1,3,1,1,3,5,4,2,3,1,0,3,neutral or dissatisfied
750,49877,0,0,8.0,0,0,0,2,3,3,3,2,2,2,2,1,1,3,2,2,2,0,0,neutral or dissatisfied
753,52082,1,0,8.0,0,1,6,4,3,3,3,1,3,4,4,4,4,4,1,4,2,0,0,neutral or dissatisfied
757,95553,0,0,8.0,1,2,0,4,5,4,3,4,4,4,4,3,3,4,3,5,4,4,3,neutral or dissatisfied
758,104483,1,0,7.0,0,1,2,2,5,5,5,5,4,3,2,2,2,2,2,2,4,0,0,neutral or dissatisfied
761,13037,1,0,8.0,1,0,1,3,4,3,3,5,4,4,4,4,3,4,3,4,5,0,0,neutral or dissatisfied
762,54986,1,0,8.0,0,1,4,3,5,5,5,2,3,3,3,3,3,3,4,3,1,0,0,neutral or dissatisfied
764,44741,0,0,8.0,1,2,0,1,5,1,3,5,1,5,5,5,3,4,5,5,5,3,3,neutral or dissatisfied
765,112372,0,1,2.0,0,0,2,3,4,4,3,4,4,4,4,1,5,3,3,3,4,0,4,neutral or dissatisfied
766,113838,0,0,5.0,1,2,0,3,5,0,2,4,0,4,4,3,5,5,3,5,4,0,0,neutral or dissatisfied
768,62069,0,0,8.0,1,0,7,3,2,2,3,1,2,1,1,3,2,3,3,2,1,0,0,neutral or dissatisfied
769,123872,0,0,8.0,0,1,6,2,3,3,3,2,3,2,2,2,2,2,2,2,1,0,4,neutral or dissatisfied
770,118170,1,1,2.0,0,0,5,3,3,3,3,4,3,4,4,1,4,4,4,4,4,0,0,neutral or dissatisfied
772,112283,0,0,3.0,1,0,5,2,5,2,2,3,2,3,3,4,2,5,4,5,3,3,1,neutral or dissatisfied
774,111274,0,0,8.0,0,0,1,3,4,4,4,3,3,3,3,4,1,2,4,2,3,4,4,neutral or dissatisfied
778,50393,0,0,8.0,0,1,9,1,3,3,3,1,4,3,3,3,3,1,2,3,3,0,0,neutral or dissatisfied
779,80171,1,0,8.0,0,1,7,2,3,3,3,2,2,2,1,4,3,4,2,2,2,4,4,neutral or dissatisfied
780,56924,1,1,4.0,0,0,3,2,2,2,4,2,2,4,1,4,3,3,4,4,4,1,3,neutral or dissatisfied
783,40922,1,0,8.0,1,0,1,1,2,1,3,1,3,3,5,5,1,2,3,5,1,0,0,neutral or dissatisfied
785,24382,1,0,8.0,0,1,8,2,1,3,1,3,3,4,2,2,2,2,4,2,2,0,0,neutral or dissatisfied
786,30503,0,0,8.0,1,0,1,3,2,4,4,2,4,2,2,3,3,2,2,3,2,0,0,neutral or dissatisfied
787,125286,0,1,2.0,0,1,1,1,1,1,1,4,1,4,4,5,5,5,4,4,4,0,0,neutral or dissatisfied
788,40195,1,1,6.0,0,0,0,2,5,1,1,5,1,5,5,1,4,2,4,5,5,0,4,neutral or dissatisfied
789,29132,1,0,2.0,1,0,1,2,4,2,4,2,2,5,2,5,4,5,3,5,2,0,0,neutral or dissatisfied
791,27085,1,1,1.0,0,0,2,2,2,2,4,2,2,2,2,3,1,3,4,4,2,0,0,neutral or dissatisfied
792,38072,1,1,2.0,0,0,4,2,2,2,4,2,2,2,4,1,1,3,2,3,2,5,5,neutral or dissatisfied
793,125941,1,0,2.0,1,0,2,3,4,3,4,4,3,4,4,4,5,4,3,4,4,0,0,neutral or dissatisfied
794,6274,1,0,6.0,0,1,9,3,4,4,4,1,4,3,3,3,3,3,4,3,4,0,0,neutral or dissatisfied
797,76908,0,0,8.0,1,0,1,2,4,2,2,1,2,1,1,3,1,1,1,1,1,1,0,neutral or dissatisfied
798,20699,1,0,6.0,0,0,1,2,1,1,1,1,3,4,2,2,2,2,4,2,4,4,4,neutral or dissatisfied
800,15954,0,0,6.0,1,0,1,1,3,1,5,1,1,1,1,2,1,5,5,3,1,3,1,neutral or dissatisfied
803,49278,1,1,5.0,0,0,0,2,0,2,1,5,2,5,5,2,2,3,1,5,5,0,1,neutral or dissatisfied
804,77611,0,1,4.0,0,1,2,2,1,1,4,3,1,2,3,4,4,4,5,4,3,0,0,neutral or dissatisfied
